//**************Start***************
CenterX: -2|| CenterY: 9|| Mode: 45
17/6/2564 || 19:35:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:35:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:36:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:37:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:38:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:39:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:40:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:41:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:42:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 19:43:16|| AngleX: 0, AngleY: 8 
